src|dst|weight|edge_type
44|160|1.0|meeting-request
196|820|1.0|cc-notification
18|280|1.0|forwarded-message
6|549|1.0|direct-email
137|160|1.0|reply
558|9|1.0|reply
506|496|1.0|reply
9|558|1.0|reply
730|460|1.0|direct-email
549|6|1.0|direct-email
62|457|1.0|meeting-request
177|220|1.0|reply
198|128|1.0|cc-notification
121|601|1.0|reply
129|107|1.0|cc-notification
27|197|1.0|meeting-request
105|303|1.0|forwarded-message
460|730|1.0|direct-email
28|339|1.0|reply
303|58|1.0|cc-notification
301|445|1.0|cc-notification
206|440|1.0|cc-notification
173|166|1.0|meeting-request
445|301|1.0|cc-notification
115|28|1.0|forwarded-message
115|367|1.0|reply
298|536|1.0|meeting-request
298|507|1.0|direct-email
298|287|1.0|direct-email
298|551|1.0|meeting-request
494|70|1.0|meeting-request
138|63|1.0|cc-notification
815|859|1.0|meeting-request
282|222|1.0|meeting-request
340|325|1.0|direct-email
707|7|1.0|meeting-request
160|327|1.0|reply
152|166|1.0|forwarded-message
5|464|1.0|meeting-request
121|345|1.0|cc-notification
121|278|1.0|meeting-request
453|166|1.0|meeting-request
303|166|1.0|meeting-request
215|155|1.0|direct-email
28|229|1.0|reply
863|57|1.0|direct-email
121|221|1.0|reply
121|17|1.0|forwarded-message
121|340|1.0|cc-notification
121|77|1.0|forwarded-message
121|820|1.0|cc-notification
121|329|1.0|direct-email
121|856|1.0|reply
121|365|1.0|cc-notification
121|796|1.0|reply
327|160|1.0|reply
121|173|1.0|meeting-request
121|333|1.0|meeting-request
194|137|1.0|cc-notification
137|194|1.0|cc-notification
121|88|1.0|meeting-request
293|44|1.0|reply
94|440|1.0|meeting-request
70|494|1.0|meeting-request
211|215|1.0|cc-notification
21|537|1.0|forwarded-message
440|94|1.0|meeting-request
52|814|1.0|cc-notification
64|323|1.0|reply
318|482|1.0|direct-email
269|121|1.0|direct-email
169|280|1.0|meeting-request
280|169|1.0|meeting-request
809|59|1.0|forwarded-message
411|864|1.0|direct-email
149|206|1.0|direct-email
56|738|1.0|meeting-request
293|11|1.0|meeting-request
59|809|1.0|forwarded-message
19|459|1.0|forwarded-message
115|340|1.0|direct-email
115|173|1.0|forwarded-message
577|166|1.0|forwarded-message
353|15|1.0|forwarded-message
141|232|1.0|forwarded-message
44|555|1.0|meeting-request
44|565|1.0|meeting-request
160|152|1.0|reply
152|160|1.0|reply
411|286|1.0|reply
232|141|1.0|forwarded-message
152|340|1.0|reply
54|438|1.0|reply
738|809|1.0|reply
323|64|1.0|reply
818|301|1.0|meeting-request
847|47|1.0|meeting-request
482|777|1.0|meeting-request
828|16|1.0|meeting-request
438|54|1.0|reply
340|121|1.0|cc-notification
212|183|1.0|direct-email
249|440|1.0|meeting-request
166|664|1.0|direct-email
166|93|1.0|meeting-request
222|309|1.0|cc-notification
121|160|1.0|cc-notification
183|212|1.0|direct-email
255|222|1.0|reply
600|600|1.0|self-note
461|335|1.0|cc-notification
591|145|1.0|cc-notification
145|591|1.0|cc-notification
162|333|1.0|direct-email
412|552|1.0|meeting-request
256|154|1.0|direct-email
163|115|1.0|forwarded-message
856|249|1.0|direct-email
256|355|1.0|cc-notification
16|828|1.0|meeting-request
206|149|1.0|direct-email
533|145|1.0|forwarded-message
183|513|1.0|cc-notification
226|74|1.0|direct-email
148|180|1.0|forwarded-message
581|581|1.0|self-note
5|285|1.0|direct-email
5|302|1.0|reply
183|308|1.0|cc-notification
530|11|1.0|cc-notification
92|86|1.0|forwarded-message
422|615|1.0|reply
268|316|1.0|meeting-request
86|92|1.0|forwarded-message
199|1|1.0|direct-email
440|249|1.0|meeting-request
270|486|1.0|cc-notification
142|184|1.0|cc-notification
533|82|1.0|direct-email
338|37|1.0|direct-email
828|353|1.0|cc-notification
301|818|1.0|meeting-request
223|758|1.0|cc-notification
485|333|1.0|forwarded-message
199|338|1.0|reply
350|343|1.0|forwarded-message
281|615|1.0|cc-notification
160|310|1.0|direct-email
25|545|1.0|direct-email
160|856|1.0|cc-notification
303|121|1.0|meeting-request
129|557|1.0|cc-notification
16|221|1.0|reply
313|215|1.0|forwarded-message
557|129|1.0|cc-notification
482|531|1.0|forwarded-message
149|160|1.0|meeting-request
406|672|1.0|forwarded-message
16|771|1.0|reply
107|16|1.0|forwarded-message
221|16|1.0|reply
140|335|1.0|direct-email
531|482|1.0|forwarded-message
441|166|1.0|reply
160|832|1.0|reply
16|107|1.0|forwarded-message
55|698|1.0|forwarded-message
55|738|1.0|forwarded-message
223|222|1.0|direct-email
608|61|1.0|meeting-request
608|264|1.0|reply
169|128|1.0|reply
137|859|1.0|cc-notification
412|193|1.0|direct-email
2|489|1.0|cc-notification
489|2|1.0|cc-notification
314|726|1.0|direct-email
6|440|1.0|cc-notification
6|458|1.0|meeting-request
93|494|1.0|reply
820|493|1.0|forwarded-message
828|371|1.0|meeting-request
828|46|1.0|meeting-request
455|455|1.0|self-note
546|820|1.0|cc-notification
493|820|1.0|forwarded-message
311|309|1.0|direct-email
302|302|1.0|self-note
128|44|1.0|reply
426|270|1.0|cc-notification
426|168|1.0|meeting-request
426|172|1.0|forwarded-message
426|129|1.0|direct-email
426|486|1.0|reply
426|292|1.0|forwarded-message
426|183|1.0|meeting-request
222|142|1.0|meeting-request
640|640|1.0|self-note
160|10|1.0|direct-email
642|121|1.0|forwarded-message
434|11|1.0|direct-email
172|426|1.0|forwarded-message
420|78|1.0|forwarded-message
206|231|1.0|reply
31|121|1.0|reply
173|121|1.0|meeting-request
420|121|1.0|cc-notification
828|796|1.0|meeting-request
486|426|1.0|reply
820|654|1.0|meeting-request
231|206|1.0|reply
333|366|1.0|meeting-request
84|811|1.0|direct-email
11|434|1.0|direct-email
5|47|1.0|reply
106|356|1.0|reply
366|333|1.0|meeting-request
103|390|1.0|forwarded-message
183|145|1.0|forwarded-message
210|121|1.0|cc-notification
77|121|1.0|forwarded-message
160|818|1.0|forwarded-message
290|531|1.0|cc-notification
290|437|1.0|reply
756|390|1.0|cc-notification
533|473|1.0|cc-notification
214|211|1.0|direct-email
809|57|1.0|cc-notification
62|8|1.0|direct-email
199|121|1.0|direct-email
128|30|1.0|forwarded-message
280|128|1.0|forwarded-message
128|290|1.0|forwarded-message
128|36|1.0|meeting-request
188|533|1.0|cc-notification
698|738|1.0|cc-notification
698|481|1.0|meeting-request
340|128|1.0|forwarded-message
579|447|1.0|cc-notification
411|64|1.0|direct-email
211|214|1.0|direct-email
0|5|1.0|direct-email
483|321|1.0|meeting-request
206|14|1.0|direct-email
14|206|1.0|direct-email
326|121|1.0|reply
377|249|1.0|cc-notification
135|455|1.0|direct-email
143|326|1.0|meeting-request
742|166|1.0|forwarded-message
455|251|1.0|cc-notification
75|367|1.0|reply
249|531|1.0|direct-email
160|160|1.0|self-note
579|448|1.0|reply
160|209|1.0|meeting-request
13|325|1.0|forwarded-message
121|1|1.0|reply
489|121|1.0|direct-email
23|170|1.0|forwarded-message
280|820|1.0|direct-email
63|849|1.0|reply
490|121|1.0|cc-notification
533|188|1.0|cc-notification
106|642|1.0|forwarded-message
367|121|1.0|forwarded-message
371|121|1.0|reply
30|820|1.0|direct-email
102|64|1.0|cc-notification
249|377|1.0|cc-notification
102|516|1.0|forwarded-message
102|517|1.0|meeting-request
543|493|1.0|cc-notification
209|160|1.0|meeting-request
55|126|1.0|cc-notification
151|655|1.0|cc-notification
815|63|1.0|forwarded-message
171|318|1.0|meeting-request
325|325|1.0|self-note
344|191|1.0|direct-email
292|426|1.0|forwarded-message
87|283|1.0|direct-email
87|329|1.0|cc-notification
87|28|1.0|direct-email
87|161|1.0|forwarded-message
87|303|1.0|direct-email
87|152|1.0|meeting-request
87|210|1.0|reply
87|371|1.0|forwarded-message
87|256|1.0|forwarded-message
87|296|1.0|forwarded-message
87|81|1.0|forwarded-message
87|351|1.0|forwarded-message
87|129|1.0|cc-notification
87|365|1.0|reply
28|87|1.0|direct-email
371|353|1.0|meeting-request
329|160|1.0|meeting-request
493|543|1.0|cc-notification
329|87|1.0|cc-notification
51|93|1.0|meeting-request
44|30|1.0|meeting-request
351|87|1.0|forwarded-message
264|9|1.0|forwarded-message
249|87|1.0|cc-notification
803|58|1.0|cc-notification
5|0|1.0|direct-email
321|391|1.0|reply
333|58|1.0|cc-notification
674|9|1.0|forwarded-message
859|665|1.0|meeting-request
89|59|1.0|forwarded-message
58|333|1.0|cc-notification
210|87|1.0|reply
167|655|1.0|reply
215|366|1.0|cc-notification
493|562|1.0|direct-email
51|44|1.0|direct-email
494|458|1.0|reply
51|114|1.0|direct-email
493|600|1.0|forwarded-message
366|215|1.0|cc-notification
448|322|1.0|direct-email
81|87|1.0|forwarded-message
426|306|1.0|reply
30|44|1.0|meeting-request
64|234|1.0|forwarded-message
747|189|1.0|cc-notification
93|62|1.0|direct-email
305|865|1.0|direct-email
148|150|1.0|forwarded-message
82|123|1.0|direct-email
560|518|1.0|forwarded-message
859|58|1.0|reply
44|51|1.0|direct-email
3|859|1.0|reply
333|121|1.0|meeting-request
533|440|1.0|forwarded-message
216|509|1.0|direct-email
142|291|1.0|forwarded-message
69|216|1.0|direct-email
107|430|1.0|reply
226|121|1.0|reply
339|464|1.0|forwarded-message
96|338|1.0|meeting-request
654|50|1.0|meeting-request
474|121|1.0|direct-email
562|493|1.0|direct-email
666|12|1.0|forwarded-message
865|305|1.0|direct-email
290|419|1.0|meeting-request
206|342|1.0|forwarded-message
357|121|1.0|forwarded-message
375|121|1.0|cc-notification
338|96|1.0|meeting-request
139|819|1.0|forwarded-message
81|375|1.0|cc-notification
171|590|1.0|cc-notification
7|264|1.0|cc-notification
12|666|1.0|forwarded-message
533|530|1.0|forwarded-message
333|546|1.0|meeting-request
357|82|1.0|meeting-request
337|511|1.0|forwarded-message
13|56|1.0|meeting-request
13|263|1.0|cc-notification
485|166|1.0|cc-notification
157|384|1.0|cc-notification
211|308|1.0|meeting-request
211|462|1.0|forwarded-message
511|337|1.0|forwarded-message
280|340|1.0|direct-email
249|208|1.0|reply
371|708|1.0|meeting-request
371|640|1.0|cc-notification
290|168|1.0|forwarded-message
809|685|1.0|meeting-request
54|698|1.0|reply
54|685|1.0|meeting-request
77|166|1.0|forwarded-message
33|28|1.0|cc-notification
222|282|1.0|meeting-request
183|845|1.0|forwarded-message
552|738|1.0|direct-email
552|54|1.0|cc-notification
640|371|1.0|cc-notification
133|362|1.0|direct-email
223|121|1.0|meeting-request
251|370|1.0|cc-notification
361|367|1.0|forwarded-message
168|290|1.0|forwarded-message
443|251|1.0|meeting-request
82|87|1.0|meeting-request
161|87|1.0|forwarded-message
545|28|1.0|forwarded-message
164|447|1.0|cc-notification
572|593|1.0|direct-email
20|83|1.0|forwarded-message
426|114|1.0|direct-email
106|358|1.0|meeting-request
107|83|1.0|direct-email
165|362|1.0|reply
243|166|1.0|meeting-request
51|27|1.0|forwarded-message
618|617|1.0|direct-email
129|121|1.0|direct-email
166|243|1.0|meeting-request
40|847|1.0|reply
131|532|1.0|forwarded-message
83|20|1.0|forwarded-message
183|371|1.0|meeting-request
183|36|1.0|meeting-request
199|53|1.0|reply
30|39|1.0|meeting-request
157|284|1.0|cc-notification
135|443|1.0|forwarded-message
59|865|1.0|meeting-request
708|371|1.0|meeting-request
700|707|1.0|reply
537|85|1.0|reply
63|88|1.0|cc-notification
179|262|1.0|cc-notification
179|349|1.0|forwarded-message
245|171|1.0|cc-notification
500|499|1.0|meeting-request
500|502|1.0|reply
500|504|1.0|meeting-request
730|730|1.0|self-note
674|265|1.0|meeting-request
291|142|1.0|forwarded-message
431|4|1.0|direct-email
165|290|1.0|direct-email
136|136|1.0|self-note
44|133|1.0|reply
13|349|1.0|reply
302|238|1.0|direct-email
238|302|1.0|direct-email
275|813|1.0|forwarded-message
450|426|1.0|cc-notification
21|280|1.0|cc-notification
295|576|1.0|cc-notification
27|51|1.0|forwarded-message
856|166|1.0|reply
450|295|1.0|direct-email
492|256|1.0|forwarded-message
492|518|1.0|direct-email
44|856|1.0|direct-email
44|121|1.0|direct-email
258|16|1.0|meeting-request
425|65|1.0|direct-email
265|500|1.0|direct-email
434|252|1.0|cc-notification
96|66|1.0|reply
655|167|1.0|reply
258|249|1.0|reply
390|438|1.0|forwarded-message
438|390|1.0|forwarded-message
82|23|1.0|direct-email
865|412|1.0|reply
412|865|1.0|reply
303|236|1.0|meeting-request
107|57|1.0|meeting-request
160|778|1.0|forwarded-message
256|249|1.0|direct-email
148|401|1.0|meeting-request
290|295|1.0|direct-email
174|157|1.0|cc-notification
529|362|1.0|cc-notification
170|280|1.0|direct-email
114|426|1.0|direct-email
195|552|1.0|reply
366|443|1.0|meeting-request
443|366|1.0|meeting-request
266|9|1.0|direct-email
356|509|1.0|direct-email
356|362|1.0|forwarded-message
295|290|1.0|direct-email
147|644|1.0|cc-notification
58|244|1.0|reply
23|427|1.0|direct-email
58|372|1.0|direct-email
23|215|1.0|forwarded-message
23|333|1.0|cc-notification
69|356|1.0|direct-email
97|434|1.0|cc-notification
434|97|1.0|cc-notification
249|367|1.0|cc-notification
356|69|1.0|direct-email
76|333|1.0|meeting-request
144|433|1.0|reply
579|15|1.0|meeting-request
57|460|1.0|reply
9|266|1.0|direct-email
157|130|1.0|reply
132|89|1.0|cc-notification
856|44|1.0|direct-email
266|358|1.0|meeting-request
457|238|1.0|direct-email
500|506|1.0|cc-notification
285|571|1.0|cc-notification
283|758|1.0|cc-notification
434|158|1.0|reply
194|6|1.0|direct-email
523|706|1.0|meeting-request
160|141|1.0|cc-notification
158|434|1.0|reply
160|54|1.0|meeting-request
160|85|1.0|direct-email
440|366|1.0|cc-notification
29|533|1.0|reply
706|836|1.0|reply
434|361|1.0|direct-email
434|593|1.0|reply
434|275|1.0|meeting-request
366|440|1.0|cc-notification
173|256|1.0|meeting-request
57|552|1.0|meeting-request
366|356|1.0|reply
552|57|1.0|meeting-request
856|7|1.0|forwarded-message
158|89|1.0|reply
570|247|1.0|reply
7|856|1.0|forwarded-message
115|546|1.0|cc-notification
5|218|1.0|forwarded-message
218|5|1.0|forwarded-message
51|30|1.0|cc-notification
6|544|1.0|direct-email
64|183|1.0|reply
777|482|1.0|meeting-request
500|569|1.0|meeting-request
500|332|1.0|reply
500|264|1.0|meeting-request
173|155|1.0|forwarded-message
30|128|1.0|forwarded-message
30|51|1.0|cc-notification
356|366|1.0|reply
198|196|1.0|meeting-request
198|51|1.0|meeting-request
198|197|1.0|direct-email
198|199|1.0|reply
198|200|1.0|forwarded-message
198|167|1.0|direct-email
198|201|1.0|meeting-request
198|202|1.0|direct-email
198|593|1.0|cc-notification
198|203|1.0|cc-notification
198|204|1.0|reply
198|776|1.0|meeting-request
198|205|1.0|forwarded-message
198|206|1.0|meeting-request
198|94|1.0|reply
198|95|1.0|forwarded-message
198|207|1.0|direct-email
430|441|1.0|cc-notification
627|667|1.0|meeting-request
627|549|1.0|cc-notification
627|189|1.0|cc-notification
177|18|1.0|direct-email
440|399|1.0|meeting-request
440|172|1.0|reply
440|14|1.0|meeting-request
106|223|1.0|meeting-request
82|333|1.0|direct-email
218|183|1.0|cc-notification
23|107|1.0|direct-email
537|243|1.0|direct-email
172|440|1.0|reply
450|13|1.0|forwarded-message
18|177|1.0|direct-email
213|487|1.0|direct-email
84|444|1.0|forwarded-message
84|582|1.0|cc-notification
84|1|1.0|direct-email
84|127|1.0|cc-notification
84|210|1.0|meeting-request
249|401|1.0|direct-email
473|232|1.0|direct-email
494|310|1.0|meeting-request
845|281|1.0|cc-notification
444|84|1.0|forwarded-message
232|473|1.0|direct-email
455|211|1.0|cc-notification
366|68|1.0|meeting-request
171|333|1.0|meeting-request
160|371|1.0|cc-notification
612|474|1.0|cc-notification
401|249|1.0|direct-email
13|421|1.0|meeting-request
57|54|1.0|cc-notification
371|160|1.0|cc-notification
506|504|1.0|direct-email
183|218|1.0|cc-notification
336|280|1.0|cc-notification
356|549|1.0|direct-email
213|558|1.0|cc-notification
9|213|1.0|reply
265|674|1.0|meeting-request
345|178|1.0|forwarded-message
165|51|1.0|cc-notification
128|106|1.0|meeting-request
211|455|1.0|cc-notification
21|256|1.0|reply
546|333|1.0|meeting-request
282|560|1.0|reply
316|758|1.0|meeting-request
546|508|1.0|meeting-request
856|160|1.0|cc-notification
232|65|1.0|reply
310|18|1.0|forwarded-message
448|62|1.0|direct-email
860|115|1.0|direct-email
210|249|1.0|meeting-request
137|546|1.0|forwarded-message
115|16|1.0|cc-notification
362|16|1.0|forwarded-message
424|258|1.0|reply
424|237|1.0|cc-notification
186|531|1.0|reply
602|707|1.0|meeting-request
459|565|1.0|meeting-request
206|290|1.0|cc-notification
16|362|1.0|forwarded-message
254|366|1.0|direct-email
826|809|1.0|direct-email
34|438|1.0|reply
66|96|1.0|reply
62|448|1.0|direct-email
438|34|1.0|reply
96|469|1.0|direct-email
362|62|1.0|meeting-request
809|826|1.0|direct-email
696|297|1.0|forwarded-message
290|206|1.0|cc-notification
424|758|1.0|reply
514|108|1.0|reply
412|665|1.0|reply
62|362|1.0|meeting-request
263|486|1.0|meeting-request
430|308|1.0|forwarded-message
430|211|1.0|cc-notification
430|462|1.0|reply
5|243|1.0|forwarded-message
430|12|1.0|reply
129|166|1.0|direct-email
129|283|1.0|reply
430|565|1.0|direct-email
506|87|1.0|forwarded-message
128|576|1.0|meeting-request
258|424|1.0|reply
856|434|1.0|direct-email
173|249|1.0|reply
459|362|1.0|cc-notification
459|358|1.0|reply
696|17|1.0|forwarded-message
707|465|1.0|reply
665|412|1.0|reply
727|483|1.0|direct-email
425|568|1.0|forwarded-message
340|280|1.0|direct-email
13|108|1.0|cc-notification
13|47|1.0|direct-email
482|483|1.0|direct-email
223|313|1.0|cc-notification
54|552|1.0|cc-notification
54|532|1.0|cc-notification
443|135|1.0|forwarded-message
520|552|1.0|reply
520|532|1.0|reply
483|482|1.0|direct-email
132|809|1.0|cc-notification
322|447|1.0|meeting-request
229|143|1.0|reply
113|176|1.0|meeting-request
600|129|1.0|meeting-request
486|263|1.0|meeting-request
552|520|1.0|reply
552|137|1.0|meeting-request
552|532|1.0|meeting-request
132|192|1.0|meeting-request
271|809|1.0|direct-email
91|107|1.0|forwarded-message
183|756|1.0|meeting-request
362|165|1.0|reply
0|297|1.0|reply
707|61|1.0|forwarded-message
107|296|1.0|forwarded-message
590|171|1.0|cc-notification
144|434|1.0|forwarded-message
142|467|1.0|meeting-request
546|760|1.0|cc-notification
61|465|1.0|cc-notification
61|519|1.0|direct-email
434|144|1.0|forwarded-message
309|311|1.0|direct-email
316|297|1.0|forwarded-message
82|419|1.0|cc-notification
61|707|1.0|forwarded-message
105|419|1.0|meeting-request
421|856|1.0|reply
57|243|1.0|direct-email
856|421|1.0|reply
549|627|1.0|cc-notification
809|138|1.0|reply
809|271|1.0|direct-email
809|465|1.0|meeting-request
809|519|1.0|forwarded-message
243|57|1.0|direct-email
280|51|1.0|cc-notification
717|106|1.0|forwarded-message
537|189|1.0|cc-notification
88|285|1.0|forwarded-message
192|132|1.0|meeting-request
537|1|1.0|forwarded-message
186|186|1.0|self-note
280|170|1.0|direct-email
358|510|1.0|forwarded-message
358|608|1.0|cc-notification
358|602|1.0|direct-email
358|266|1.0|meeting-request
358|452|1.0|direct-email
358|700|1.0|forwarded-message
514|91|1.0|direct-email
487|805|1.0|reply
68|68|1.0|self-note
333|283|1.0|cc-notification
387|377|1.0|meeting-request
